,Municipio,Año,Sexo,Tipo,Defunciones
1074,        Teror,2021,Mujeres,XIII. ARTROPATÍAS,"16,19"
1075,        Valsequillo,2021,Mujeres,XIII. ARTROPATÍAS,"21,26"
1076,        Valleseco,2021,Mujeres,XIII. ARTROPATÍAS,"0,00"
1077,        Vega de San Mateo,2021,Mujeres,XIII. ARTROPATÍAS,"0,00"
1079,        Agaete,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1080,        Agüimes,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1081,        Artenara,2020,Mujeres,XIII. ARTROPATÍAS,....
1082,        Arucas,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1083,        Firgas,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1084,        Gáldar,2020,Mujeres,XIII. ARTROPATÍAS,"24,58"
1085,        Ingenio,2020,Mujeres,XIII. ARTROPATÍAS,"12,63"
1086,        Mogán,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1087,        Moya,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1088,        Palmas de Gran Canaria (Las),2020,Mujeres,XIII. ARTROPATÍAS,"8,64"
1089,        San Bartolomé de Tirajana,2020,Mujeres,XIII. ARTROPATÍAS,"11,80"
1090,        Aldea de San Nicolás (La),2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1091,        Santa Brígida,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1092,        Santa Lucía,2020,Mujeres,XIII. ARTROPATÍAS,"2,69"
1093,        Santa María de Guía,2020,Mujeres,XIII. ARTROPATÍAS,"14,34"
1094,        Tejeda,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1095,        Telde,2020,Mujeres,XIII. ARTROPATÍAS,"5,73"
1096,        Teror,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1097,        Valsequillo,2020,Mujeres,XIII. ARTROPATÍAS,"21,37"
1098,        Valleseco,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1099,        Vega de San Mateo,2020,Mujeres,XIII. ARTROPATÍAS,"0,00"
1101,        Agaete,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1102,        Agüimes,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1103,        Artenara,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1104,        Arucas,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1105,        Firgas,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1106,        Gáldar,2019,Mujeres,XIII. ARTROPATÍAS,"16,43"
1107,        Ingenio,2019,Mujeres,XIII. ARTROPATÍAS,"6,38"
1108,        Mogán,2019,Mujeres,XIII. ARTROPATÍAS,"20,40"
1109,        Moya,2019,Mujeres,XIII. ARTROPATÍAS,"26,35"
1110,        Palmas de Gran Canaria (Las),2019,Mujeres,XIII. ARTROPATÍAS,"6,60"
1111,        San Bartolomé de Tirajana,2019,Mujeres,XIII. ARTROPATÍAS,"11,74"
1112,        Aldea de San Nicolás (La),2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1113,        Santa Brígida,2019,Mujeres,XIII. ARTROPATÍAS,"21,69"
1114,        Santa Lucía,2019,Mujeres,XIII. ARTROPATÍAS,"2,70"
1115,        Santa María de Guía,2019,Mujeres,XIII. ARTROPATÍAS,"14,36"
1116,        Tejeda,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1117,        Telde,2019,Mujeres,XIII. ARTROPATÍAS,"5,74"
1118,        Teror,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1119,        Valsequillo,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1120,        Valleseco,2019,Mujeres,XIII. ARTROPATÍAS,"0,00"
1121,        Vega de San Mateo,2019,Mujeres,XIII. ARTROPATÍAS,"27,32"
1123,        Agaete,2018,Mujeres,XIII. ARTROPATÍAS,"71,63"
1124,        Agüimes,2018,Mujeres,XIII. ARTROPATÍAS,"12,90"
1125,        Artenara,2018,Mujeres,XIII. ARTROPATÍAS,"203,67"
1126,        Arucas,2018,Mujeres,XIII. ARTROPATÍAS,"5,25"
1127,        Firgas,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1128,        Gáldar,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1129,        Ingenio,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1130,        Mogán,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1131,        Moya,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1132,        Palmas de Gran Canaria (Las),2018,Mujeres,XIII. ARTROPATÍAS,"8,16"
1133,        San Bartolomé de Tirajana,2018,Mujeres,XIII. ARTROPATÍAS,"3,91"
1134,        Aldea de San Nicolás (La),2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1135,        Santa Brígida,2018,Mujeres,XIII. ARTROPATÍAS,"10,87"
1136,        Santa Lucía,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1137,        Santa María de Guía,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1138,        Tejeda,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1139,        Telde,2018,Mujeres,XIII. ARTROPATÍAS,"3,84"
1140,        Teror,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1141,        Valsequillo,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1142,        Valleseco,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1143,        Vega de San Mateo,2018,Mujeres,XIII. ARTROPATÍAS,"0,00"
1145,        Agaete,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"106,53"
1146,        Agüimes,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"31,43"
1147,        Artenara,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1148,        Arucas,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"51,68"
1149,        Firgas,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,79"
1150,        Gáldar,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"73,54"
1151,        Ingenio,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,18"
1152,        Mogán,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1153,        Moya,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"51,80"
1154,        Palmas de Gran Canaria (Las),2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"57,05"
1155,        San Bartolomé de Tirajana,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"23,75"
1156,        Aldea de San Nicolás (La),2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"27,43"
1157,        Santa Brígida,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"43,59"
1158,        Santa Lucía,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,86"
1159,        Santa María de Guía,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"86,32"
1160,        Tejeda,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1161,        Telde,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"44,03"
1162,        Teror,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"32,37"
1163,        Valsequillo,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"63,79"
1164,        Valleseco,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"111,79"
1165,        Vega de San Mateo,2021,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,89"
1167,        Agaete,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"35,47"
1168,        Agüimes,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"18,93"
1169,        Artenara,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,....
1170,        Arucas,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"72,47"
1171,        Firgas,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1172,        Gáldar,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"81,92"
1173,        Ingenio,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"37,88"
1174,        Mogán,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"30,21"
1175,        Moya,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,11"
1176,        Palmas de Gran Canaria (Las),2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"44,74"
1177,        San Bartolomé de Tirajana,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"27,53"
1178,        Aldea de San Nicolás (La),2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"81,99"
1179,        Santa Brígida,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"10,85"
1180,        Santa Lucía,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"16,15"
1181,        Santa María de Guía,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"57,35"
1182,        Tejeda,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"232,83"
1183,        Telde,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"43,95"
1184,        Teror,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"16,27"
1185,        Valsequillo,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,37"
1186,        Valleseco,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1187,        Vega de San Mateo,2020,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"108,55"
1189,        Agaete,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"71,51"
1190,        Agüimes,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"19,09"
1191,        Artenara,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1192,        Arucas,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"15,63"
1193,        Firgas,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"27,09"
1194,        Gáldar,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"24,64"
1195,        Ingenio,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"31,90"
1196,        Mogán,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"20,40"
1197,        Moya,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,35"
1198,        Palmas de Gran Canaria (Las),2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"29,45"
1199,        San Bartolomé de Tirajana,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"19,57"
1200,        Aldea de San Nicolás (La),2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"109,17"
1201,        Santa Brígida,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"32,54"
1202,        Santa Lucía,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,60"
1203,        Santa María de Guía,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"14,36"
1204,        Tejeda,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1205,        Telde,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"28,69"
1206,        Teror,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"32,78"
1207,        Valsequillo,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,45"
1208,        Valleseco,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1209,        Vega de San Mateo,2019,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"54,64"
1211,        Agaete,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"71,63"
1212,        Agüimes,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"38,70"
1213,        Artenara,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"203,67"
1214,        Arucas,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"42,00"
1215,        Firgas,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"53,86"
1216,        Gáldar,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"16,51"
1217,        Ingenio,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"38,90"
1218,        Mogán,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"20,82"
1219,        Moya,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"52,78"
1220,        Palmas de Gran Canaria (Las),2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"37,25"
1221,        San Bartolomé de Tirajana,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"31,24"
1222,        Aldea de San Nicolás (La),2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"108,34"
1223,        Santa Brígida,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"10,87"
1224,        Santa Lucía,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"27,53"
1225,        Santa María de Guía,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"28,69"
1226,        Tejeda,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1227,        Telde,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"23,03"
1228,        Teror,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"49,39"
1229,        Valsequillo,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,60"
1230,        Valleseco,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"55,62"
1231,        Vega de San Mateo,2018,Mujeres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"136,28"
1233,        Agaete,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1234,        Agüimes,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1235,        Artenara,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1236,        Arucas,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1237,        Firgas,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1238,        Gáldar,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1239,        Ingenio,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1240,        Mogán,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1241,        Moya,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1242,        Palmas de Gran Canaria (Las),2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,51"
1243,        San Bartolomé de Tirajana,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1244,        Aldea de San Nicolás (La),2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1245,        Santa Brígida,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1246,        Santa Lucía,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1247,        Santa María de Guía,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1248,        Tejeda,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1249,        Telde,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1250,        Teror,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1251,        Valsequillo,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1252,        Valleseco,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1253,        Vega de San Mateo,2021,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1255,        Agaete,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1256,        Agüimes,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1257,        Artenara,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,.....
1258,        Arucas,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1259,        Firgas,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1260,        Gáldar,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1261,        Ingenio,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1262,        Mogán,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1263,        Moya,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1264,        Palmas de Gran Canaria (Las),2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1265,        San Bartolomé de Tirajana,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1266,        Aldea de San Nicolás (La),2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1267,        Santa Brígida,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1268,        Santa Lucía,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1269,        Santa María de Guía,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1270,        Tejeda,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1271,        Telde,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1272,        Teror,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1273,        Valsequillo,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1274,        Valleseco,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1275,        Vega de San Mateo,2020,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1277,        Agaete,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1278,        Agüimes,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1279,        Artenara,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1280,        Arucas,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1281,        Firgas,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1282,        Gáldar,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1283,        Ingenio,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1284,        Mogán,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1285,        Moya,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1286,        Palmas de Gran Canaria (Las),2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,51"
1287,        San Bartolomé de Tirajana,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1288,        Aldea de San Nicolás (La),2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1289,        Santa Brígida,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1290,        Santa Lucía,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1291,        Santa María de Guía,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1292,        Tejeda,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1293,        Telde,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1294,        Teror,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1295,        Valsequillo,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1296,        Valleseco,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1297,        Vega de San Mateo,2019,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1299,        Agaete,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1300,        Agüimes,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1301,        Artenara,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1302,        Arucas,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1303,        Firgas,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1304,        Gáldar,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1305,        Ingenio,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1306,        Mogán,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1307,        Moya,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1308,        Palmas de Gran Canaria (Las),2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1309,        San Bartolomé de Tirajana,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1310,        Aldea de San Nicolás (La),2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1311,        Santa Brígida,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1312,        Santa Lucía,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1313,        Santa María de Guía,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1314,        Tejeda,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1315,        Telde,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1316,        Teror,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1317,        Valsequillo,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1318,        Valleseco,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1319,        Vega de San Mateo,2018,Mujeres,XV. EMBARAZO; PARTO Y PUERPERIO,"0,00"
1321,        Agaete,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1322,        Agüimes,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"6,29"
1323,        Artenara,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1324,        Arucas,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1325,        Firgas,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1326,        Gáldar,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1327,        Ingenio,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1328,        Mogán,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1329,        Moya,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1330,        Palmas de Gran Canaria (Las),2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"1,02"
1331,        San Bartolomé de Tirajana,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"7,92"
1332,        Aldea de San Nicolás (La),2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1333,        Santa Brígida,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1334,        Santa Lucía,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"2,69"
1335,        Santa María de Guía,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1336,        Tejeda,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1337,        Telde,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1338,        Teror,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1339,        Valsequillo,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1340,        Valleseco,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"55,90"
1341,        Vega de San Mateo,2021,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1343,        Agaete,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1344,        Agüimes,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1345,        Artenara,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,.....
1346,        Arucas,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1347,        Firgas,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1348,        Gáldar,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1349,        Ingenio,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
1350,        Mogán,2020,Mujeres,XVI. CIERTAS AFECCIONES ORIGINADAS EN EL PERÍODO PERINATAL,"0,00"
